date,importexport_1 (MW),importexport_2 (MW),importexport_3 (MW),importexport_4 (MW),importexport_5 (MW)
7/18/2012 3:00,-975,-1078,0,-58,98
7/18/2012 4:00,-1077,-966,-4,22,80
7/18/2012 5:00,-908,-709,0,7,-8
7/18/2012 6:00,-893,-594,1,-31,-627
7/18/2012 7:00,-903,-400,-3,0,-1077
7/18/2012 8:00,-945,-504,0,-9,-1422
7/18/2012 9:00,-927,-653,4,9,-1058
7/18/2012 10:00,-954,-784,1,-82,-1225
7/18/2012 11:00,-989,-763,0,-104,-962
7/18/2012 12:00,-953,-813,0,-46,-1089
7/18/2012 13:00,-997,-675,3,-49,-1584
7/18/2012 14:00,-1043,-651,0,-61,-1285
7/18/2012 15:00,-885,-847,5,-77,-1381
7/18/2012 16:00,-829,-861,4,-84,-1513
7/18/2012 17:00,-910,-850,-1,-98,-1715
7/18/2012 18:00,-887,-733,0,-99,-1719
7/18/2012 19:00,-746,-732,-3,-16,-1749
7/18/2012 20:00,-735,-563,1,-42,-1695
7/18/2012 21:00,-539,-723,7,-8,-1608
7/18/2012 22:00,-990,-403,32,-72,-1290
7/18/2012 23:00,-1027,-669,1,-3,-939
7/19/2012 0:00,-1041,-1113,0,-48,-684
7/19/2012 1:00,-921,-1334,13,-80,-238
7/19/2012 2:00,-868,-1325,-11,-40,182
7/19/2012 3:00,-927,-1311,-25,-10,410
7/19/2012 4:00,-1069,-1180,9,-50,536
7/19/2012 5:00,-977,-1044,7,-102,70
7/19/2012 6:00,-626,-721,-9,-13,59
7/19/2012 7:00,-798,-787,-4,-13,-489
7/19/2012 8:00,-746,-849,-1,93,-1223
7/19/2012 9:00,-860,-585,3,14,-1344
7/19/2012 10:00,-957,-442,-2,-10,-1162
7/19/2012 11:00,-777,-797,-3,7,-1254
7/19/2012 12:00,-717,-816,-4,-13,-1314
7/19/2012 13:00,-718,-889,3,11,-1461
7/19/2012 14:00,-834,-659,1,8,-1500
7/19/2012 15:00,-940,-503,-1,-2,-1504
7/19/2012 16:00,-693,-170,3,4,-1475
7/19/2012 17:00,-531,-96,1,1,-1472
7/19/2012 18:00,-641,-177,-1,-5,-1465
7/19/2012 19:00,-895,-294,-3,-4,-1330
7/19/2012 20:00,-1051,11,5,11,-1340
7/19/2012 21:00,-944,-477,-3,33,-1287
7/19/2012 22:00,-857,-368,2,8,-594
7/19/2012 23:00,-987,-1076,-1,-13,-690
7/20/2012 0:00,-925,-1189,37,-47,-304
7/20/2012 1:00,-1004,-1271,13,-33,-204
7/20/2012 2:00,-1052,-1176,18,72,69
7/20/2012 3:00,-1048,-1252,1,-28,73
7/20/2012 4:00,-995,-1152,4,-10,75
7/20/2012 5:00,-1117,-1079,4,-9,107
7/20/2012 6:00,-957,-842,1,-9,-13
7/20/2012 7:00,-872,-1007,1,-71,-507
7/20/2012 8:00,-839,-1066,-4,-4,-1222
7/20/2012 9:00,-795,-1078,2,1,-1377
7/20/2012 10:00,-613,-1024,2,-6,-1021
7/20/2012 11:00,-715,-1164,-3,-14,-1069
7/20/2012 12:00,-556,-884,-1,-9,-285
7/20/2012 13:00,-869,-733,0,1,-1126
7/20/2012 14:00,-1034,-686,-2,-7,-1061
7/20/2012 15:00,-969,-860,-4,-13,-1387
7/20/2012 16:00,-634,-580,3,-66,-1555
7/20/2012 17:00,-487,-455,-3,-9,-1510
7/20/2012 18:00,-432,-484,-2,-3,-1316
7/20/2012 19:00,-568,-598,0,-7,-1190
7/20/2012 20:00,-654,-620,2,7,-832
7/20/2012 21:00,-938,-899,7,10,-1094
7/20/2012 22:00,-1090,-928,16,6,-1134
7/20/2012 23:00,-1002,-878,5,-2,-367
7/21/2012 0:00,-1120,-1015,-2,-7,67
7/21/2012 1:00,-1001,-1047,0,-28,91
7/21/2012 2:00,-1022,-1203,-4,-29,170
7/21/2012 3:00,-1012,-1112,-3,-26,580
7/21/2012 4:00,-1103,-1109,2,-40,631
7/21/2012 5:00,-1144,-1061,2,-68,550
7/21/2012 6:00,-1096,-877,9,-78,488
7/21/2012 7:00,-1147,-786,20,-60,71
7/21/2012 8:00,-1039,-812,-31,-47,-34
7/21/2012 9:00,-1109,-765,-47,-8,-39
7/21/2012 10:00,-1143,-781,-47,-8,-264
7/21/2012 11:00,-944,-800,-72,-12,-164
7/21/2012 12:00,-862,-983,-2,7,-79
7/21/2012 13:00,-733,-1446,-2,2,-916
7/21/2012 14:00,-602,-925,2,9,-1080
7/21/2012 15:00,-289,-465,49,-9,-400
7/21/2012 16:00,-297,-468,23,6,-907
7/21/2012 17:00,-417,-275,-5,-11,-1423
7/21/2012 18:00,-616,-168,-1,-4,-1390
7/21/2012 19:00,-626,-147,0,3,-1221
7/21/2012 20:00,-548,-44,-2,-1,-1142
7/21/2012 21:00,-458,-312,1,-1,-998
7/21/2012 22:00,-357,-495,2,3,-563
7/21/2012 23:00,-302,-406,-1,43,-9
7/22/2012 0:00,-526,-483,-2,41,-502
7/22/2012 1:00,-570,-712,0,-27,-733
7/22/2012 2:00,-599,-589,-4,-22,-499
7/22/2012 3:00,-918,-930,-1,-79,-1086
7/22/2012 4:00,-959,-810,-1,29,-1515
7/22/2012 5:00,-806,-677,0,35,-1191
7/22/2012 6:00,-502,-351,12,2,-1321
7/22/2012 7:00,-432,-224,-3,-12,-1576
7/22/2012 8:00,-283,-437,-3,84,-1649
7/22/2012 9:00,-185,-563,1,108,-1656
7/22/2012 10:00,-247,-790,1,102,-1492
7/22/2012 11:00,-212,-748,3,13,-1479
7/22/2012 12:00,-183,-515,-4,-10,-1469
7/22/2012 13:00,-19,-307,18,82,-1131
7/22/2012 14:00,-5,-278,33,46,-1186
7/22/2012 15:00,167,-167,36,30,-1207
7/22/2012 16:00,170,70,5,20,-1226
7/22/2012 17:00,-12,35,43,45,-1234
7/22/2012 18:00,-189,239,-1,55,-1002
7/22/2012 19:00,-375,160,1,26,-1384
7/22/2012 20:00,-291,-210,-2,74,-1377
7/22/2012 21:00,-34,-442,1,12,-1394
7/22/2012 22:00,-42,-590,0,1,-1477
7/22/2012 23:00,-231,-457,27,41,-1446
7/23/2012 0:00,-308,-350,63,48,-1135
7/23/2012 1:00,-373,-303,51,23,-483
7/23/2012 2:00,-468,-506,27,0,-482
7/23/2012 3:00,-635,-470,44,-50,-480
7/23/2012 4:00,-517,-423,0,25,-1009
7/23/2012 5:00,-362,-250,14,32,-1355
7/23/2012 6:00,-361,-84,15,9,-1426
7/23/2012 7:00,-472,-5,32,-6,-1473
7/23/2012 8:00,-561,-141,-1,43,-1585
7/23/2012 9:00,-465,-96,3,65,-1596
7/23/2012 10:00,-502,-246,-2,86,-1592
7/23/2012 11:00,-455,-154,1,118,-1587
7/23/2012 12:00,-294,-71,-2,97,-1460
7/23/2012 13:00,-276,30,7,49,-1656
7/23/2012 14:00,-190,334,-1,-11,-1663
7/23/2012 15:00,-68,363,-5,-15,-1656
7/23/2012 16:00,-46,382,-5,-13,-1633
7/23/2012 17:00,31,397,-1,3,-1712
7/23/2012 18:00,-73,295,7,69,-1663
7/23/2012 19:00,-297,283,5,94,-1545
7/23/2012 20:00,-342,420,-1,83,-1572
7/23/2012 21:00,-221,-181,-1,5,-1592
7/23/2012 22:00,-75,-503,1,-1,-1457
7/23/2012 23:00,-49,-561,3,41,-1514
7/24/2012 0:00,-227,-392,8,26,-972
7/24/2012 1:00,-237,-314,3,24,-620
7/24/2012 2:00,-298,-344,-6,37,-275
7/24/2012 3:00,-346,-452,-3,51,-268
7/24/2012 4:00,-323,-607,-4,33,-923
7/24/2012 5:00,-260,-545,5,39,-1445
7/24/2012 6:00,-213,-211,15,10,-1586
7/24/2012 7:00,-430,-86,18,-11,-1577
7/24/2012 8:00,-547,-66,-4,-3,-1553
7/24/2012 9:00,-589,-218,-2,93,-1608
7/24/2012 10:00,-637,-290,1,105,-1506
7/24/2012 11:00,-736,-220,1,108,-1635
7/24/2012 12:00,-515,-28,14,99,-1619
7/24/2012 13:00,-399,-207,-5,92,-1626
7/24/2012 14:00,-401,-302,7,39,-1566
7/24/2012 15:00,-386,-267,9,-10,-1558
7/24/2012 16:00,-340,-52,0,3,-1583
7/24/2012 17:00,-255,100,14,7,-1632
7/24/2012 18:00,-134,11,0,75,-1664
7/24/2012 19:00,-114,-107,6,62,-1624
7/24/2012 20:00,-259,-123,32,7,-1724
7/24/2012 21:00,-166,-289,24,12,-1675
7/24/2012 22:00,-100,-574,-3,55,-1662
7/24/2012 23:00,16,-772,3,57,-1026
7/25/2012 0:00,-151,-797,-1,27,-1020
7/25/2012 1:00,-345,-672,-4,62,-382
7/25/2012 2:00,-588,-629,3,42,-208
7/25/2012 3:00,-564,-787,-3,30,-112
7/25/2012 4:00,-584,-754,-1,94,-116
7/25/2012 5:00,-546,-509,3,98,-421
7/25/2012 6:00,-485,-411,17,0,-1078
7/25/2012 7:00,-430,-270,3,5,-1097
7/25/2012 8:00,-602,-532,14,0,-1449
7/25/2012 9:00,-858,-503,26,8,-1726
7/25/2012 10:00,-967,-345,33,9,-1748
7/25/2012 11:00,-850,-389,31,-5,-1639
7/25/2012 12:00,-632,-597,24,-15,-1664
7/25/2012 13:00,-825,-545,25,28,-1561
7/25/2012 14:00,-788,-579,21,12,-1643
7/25/2012 15:00,-989,-516,35,5,-1645
7/25/2012 16:00,-777,-512,36,10,-1639
7/25/2012 17:00,-825,-173,11,11,-1634
7/25/2012 18:00,-924,-76,16,9,-1460
7/25/2012 19:00,-659,-87,-37,74,-1633
7/25/2012 20:00,-735,122,-32,90,-1624
7/25/2012 21:00,-573,-46,-11,67,-1226
7/25/2012 22:00,-544,-473,15,-2,-1566
7/25/2012 23:00,-680,-820,-4,21,-1383
7/26/2012 0:00,-759,-602,-2,49,-758
7/26/2012 1:00,-727,-537,-1,11,-307
7/26/2012 2:00,-948,-656,3,-13,-134
7/26/2012 3:00,-970,-655,-3,-3,-277
7/26/2012 4:00,-1004,-628,-5,20,-878
7/26/2012 5:00,-923,-589,-6,45,-767
7/26/2012 6:00,-831,-365,-5,3,-1107
7/26/2012 7:00,-630,-300,1,4,-1631
7/26/2012 8:00,-270,-535,-1,-7,-1665
7/26/2012 9:00,-222,-624,2,-2,-1737
7/26/2012 10:00,-433,-592,4,8,-1718
7/26/2012 11:00,-653,-853,2,13,-1712
7/26/2012 12:00,-747,-1147,0,5,-1705
7/26/2012 13:00,-781,-1159,-2,-1,-1707
7/26/2012 14:00,-1176,-839,-1,1,-1690
7/26/2012 15:00,-1123,-623,-2,1,-1688
7/26/2012 16:00,-1112,-492,-3,-7,-1645
7/26/2012 17:00,-1058,-303,-6,-8,-1697
7/26/2012 18:00,-887,-501,-2,4,-1683
7/26/2012 19:00,-968,-331,4,11,-1685
7/26/2012 20:00,-978,-261,4,6,-1694
7/26/2012 21:00,-900,-221,0,-11,-1694
7/26/2012 22:00,-803,-613,-3,-28,-1688
7/26/2012 23:00,-542,-891,0,24,-1290
7/27/2012 0:00,-1053,-694,32,-51,-1133
7/27/2012 1:00,-1351,-640,16,-33,-943
7/27/2012 2:00,-1398,-700,-9,-32,-570
7/27/2012 3:00,-1352,-781,5,-36,-190
7/27/2012 4:00,-1403,-921,73,-66,-110
7/27/2012 5:00,-1549,-977,74,-37,-120
7/27/2012 6:00,-1303,-418,74,8,-93
7/27/2012 7:00,-1138,-240,55,-4,-92
7/27/2012 8:00,-1181,-359,-1,37,-94
7/27/2012 9:00,-1316,-425,-1,31,-694
7/27/2012 10:00,-1362,-708,-4,3,-1479
7/27/2012 11:00,-1290,-852,-4,33,-1571
7/27/2012 12:00,-1246,-941,-4,27,-1594
7/27/2012 13:00,-1191,-940,2,5,-1404
7/27/2012 14:00,-1129,-1091,-5,-9,-1686
7/27/2012 15:00,-1243,-1193,-2,-7,-1692
7/27/2012 16:00,-1237,-1080,5,12,-1711
7/27/2012 17:00,-1184,-923,-2,-3,-1671
7/27/2012 18:00,-1008,-1016,0,-3,-1587
7/27/2012 19:00,-948,-897,0,21,-1655
7/27/2012 20:00,-1018,-636,9,-23,-1702
7/27/2012 21:00,-1086,-547,-2,-8,-1705
7/27/2012 22:00,-1229,-734,-4,-9,-1540
7/27/2012 23:00,-1283,-923,49,35,-1113
7/28/2012 0:00,-1410,-1005,-4,55,-750
7/28/2012 1:00,-1416,-1166,70,-41,-292
7/28/2012 2:00,-1488,-1074,77,16,201
7/28/2012 3:00,-1468,-1043,76,11,69
7/28/2012 4:00,-1488,-1062,75,5,177
7/28/2012 5:00,-1513,-1003,57,5,42
7/28/2012 6:00,-1487,-652,76,0,-21
7/28/2012 7:00,-1341,-473,77,12,-192
7/28/2012 8:00,-1384,-769,1,29,-428
7/28/2012 9:00,-1307,-589,19,27,-448
7/28/2012 10:00,-1238,-773,-1,26,-1048
7/28/2012 11:00,-1189,-671,0,29,-1139
7/28/2012 12:00,-1180,-749,-1,27,-1209
7/28/2012 13:00,-1206,-832,-3,32,-1553
7/28/2012 14:00,-1112,-862,-1,9,-1707
7/28/2012 15:00,-1116,-785,2,18,-1698
7/28/2012 16:00,-1002,-883,4,32,-1694
7/28/2012 17:00,-694,-711,4,19,-1677
7/28/2012 18:00,-765,-246,3,42,-1154
7/28/2012 19:00,-908,-263,1,40,-1676
7/28/2012 20:00,-922,-46,2,14,-1682
7/28/2012 21:00,-871,-142,-1,27,-1677
7/28/2012 22:00,-1020,-360,-2,-15,-1683
7/28/2012 23:00,-1189,-559,-2,22,-1535
7/29/2012 0:00,-1291,-706,-3,30,-1138
7/29/2012 1:00,-1000,-764,0,43,-296
7/29/2012 2:00,-1158,-833,5,-43,-398
7/29/2012 3:00,-1195,-612,0,13,-137
7/29/2012 4:00,-1212,-498,-1,-22,-327
7/29/2012 5:00,-1214,-527,3,-17,-722
7/29/2012 6:00,-1198,-530,2,-51,-1329
7/29/2012 7:00,-892,-343,-3,27,-1672
7/29/2012 8:00,-768,-327,2,7,-1636
7/29/2012 9:00,-756,-396,-1,5,-1627
7/29/2012 10:00,-668,-477,-1,-3,-1678
7/29/2012 11:00,-757,-497,2,-79,-1681
7/29/2012 12:00,-835,-611,-5,-21,-1663
7/29/2012 13:00,-854,-674,-3,-56,-1692
7/29/2012 14:00,-872,-460,2,-42,-1613
7/29/2012 15:00,-875,-411,-1,-64,-1472
7/29/2012 16:00,-1006,-441,-1,-67,-1678
7/29/2012 17:00,-757,-387,3,-60,-1668
7/29/2012 18:00,-636,-454,-3,-78,-1678
7/29/2012 19:00,-534,-482,0,-59,-1688
7/29/2012 20:00,-636,-363,2,6,-1690
7/29/2012 21:00,-478,-590,1,-9,-1670
7/29/2012 22:00,-537,-852,3,54,-1682
7/29/2012 23:00,-845,-629,2,48,-1671
7/30/2012 0:00,-888,-679,-1,30,-1123
7/30/2012 1:00,-930,-619,-1,6,-597
7/30/2012 2:00,-810,-574,-1,2,-171
7/30/2012 3:00,-922,-663,8,-35,-550
7/30/2012 4:00,-902,-623,-13,32,-858
7/30/2012 5:00,-910,-421,-2,39,-856
7/30/2012 6:00,-1045,-292,26,9,-1577
7/30/2012 7:00,-515,-362,4,-15,-1651
7/30/2012 8:00,-582,-464,-3,-13,-1653
7/30/2012 9:00,-495,-605,-4,-10,-1660
7/30/2012 10:00,-598,-659,-5,-12,-1659
7/30/2012 11:00,-640,-799,5,-44,-1662
7/30/2012 12:00,-807,-689,1,-9,-1663
7/30/2012 13:00,-882,-690,1,-24,-1646
7/30/2012 14:00,-480,-458,-4,58,-1010
7/30/2012 15:00,-523,-719,3,76,-1643
7/30/2012 16:00,-456,-570,-1,52,-1655
7/30/2012 17:00,-548,-612,1,2,-1474
7/30/2012 18:00,-439,-465,2,8,-1656
7/30/2012 19:00,-405,-304,3,39,-1616
7/30/2012 20:00,-438,-134,-1,-1,-1648
7/30/2012 21:00,-70,-611,-1,6,-1654
7/30/2012 22:00,-269,-503,0,8,-1654
7/30/2012 23:00,-691,-444,0,34,-1617
7/31/2012 0:00,-942,-658,3,64,-1456
7/31/2012 1:00,-1028,-724,3,86,-1209
7/31/2012 2:00,-1155,-798,2,51,-986
7/31/2012 3:00,-1250,-623,30,47,-627
7/31/2012 4:00,-1334,-546,29,38,-852
7/31/2012 5:00,-1365,-432,23,33,-1028
7/31/2012 6:00,-1100,-294,38,2,-1382
7/31/2012 7:00,-971,-425,13,-12,-1643
7/31/2012 8:00,-978,-447,7,-3,-1603
7/31/2012 9:00,-951,-430,-5,-6,-1617
7/31/2012 10:00,-1011,-571,-27,44,-1628
7/31/2012 11:00,-834,-561,-2,41,-1599
7/31/2012 12:00,-1120,-619,-4,35,-1514
7/31/2012 13:00,-1112,-521,1,57,-1623
7/31/2012 14:00,-1059,-437,2,50,-1189
7/31/2012 15:00,-1169,-591,4,55,-1653
7/31/2012 16:00,-1007,-674,4,45,-1664
7/31/2012 17:00,-901,-617,0,30,-1664
7/31/2012 18:00,-901,-538,-2,41,-1660
7/31/2012 19:00,-889,-686,4,73,-1662
7/31/2012 20:00,-797,-334,51,71,-1625
7/31/2012 21:00,-798,-364,70,2,-1634
7/31/2012 22:00,-401,-751,54,7,-1639
7/31/2012 23:00,-372,-866,70,4,-1632
8/1/2012 0:00,-511,-566,0,50,-1147
8/1/2012 1:00,-816,-654,0,44,-1340
8/1/2012 2:00,-849,-671,0,58,-816
8/1/2012 3:00,-857,-529,0,60,-367
8/1/2012 4:00,-881,-636,0,48,-973
8/1/2012 5:00,-892,-600,0,44,-1469
8/1/2012 6:00,-872,-526,0,6,-1607
8/1/2012 7:00,-978,-199,0,2,-1610
8/1/2012 8:00,-978,-419,0,-6,-1619
8/1/2012 9:00,-1027,-406,0,-2,-1617
8/1/2012 10:00,-967,-559,0,22,-1341
8/1/2012 11:00,-878,-706,0,28,-1607
8/1/2012 12:00,-802,-732,0,20,-1249
8/1/2012 13:00,-825,-864,0,20,-1612
8/1/2012 14:00,-981,-798,-1,59,-1624
8/1/2012 15:00,-1079,-745,-2,31,-1625
8/1/2012 16:00,-843,-760,-1,45,-1622
8/1/2012 17:00,-715,-613,-2,80,-1600
8/1/2012 18:00,-465,-528,4,101,-1188
8/1/2012 19:00,-747,-653,1,91,-1576
8/1/2012 20:00,-859,-517,0,100,-1588
8/1/2012 21:00,-615,-769,45,16,-1589
8/1/2012 22:00,-387,-929,59,5,-1589
8/1/2012 23:00,-626,-836,44,40,-1595
8/2/2012 0:00,-812,-668,39,2,-1455
8/2/2012 1:00,-835,-668,19,32,-884
8/2/2012 2:00,-901,-748,16,37,-479
8/2/2012 3:00,-957,-678,17,41,-231
8/2/2012 4:00,-1039,-917,14,35,-947
8/2/2012 5:00,-907,-767,42,3,-1381
8/2/2012 6:00,-779,-664,46,84,-1172
8/2/2012 7:00,-983,-505,64,4,-1585
8/2/2012 8:00,-844,-717,51,1,-1612
8/2/2012 9:00,-886,-690,41,-4,-1618
8/2/2012 10:00,-896,-737,4,92,-1654
8/2/2012 11:00,-979,-748,-16,86,-1661
8/2/2012 12:00,-1017,-603,-2,42,-1654
8/2/2012 13:00,-1036,-614,-4,3,-1634
8/2/2012 14:00,-984,-687,0,-6,-1635
8/2/2012 15:00,-1046,-539,2,-42,-1634
8/2/2012 16:00,-1040,-407,-1,-24,-1635
8/2/2012 17:00,-698,-261,0,25,-1612
8/2/2012 18:00,-866,-285,0,3,-1346
8/2/2012 19:00,-673,-339,-1,31,-1631
8/2/2012 20:00,-946,-155,2,78,-1638
8/2/2012 21:00,-800,-325,54,9,-1639
8/2/2012 22:00,-505,-423,58,10,-1592
8/2/2012 23:00,-43,-766,1,41,-1640
8/3/2012 0:00,-436,-533,0,51,-1620
8/3/2012 1:00,-640,-724,0,31,-1366
8/3/2012 2:00,-582,-789,0,43,-662
8/3/2012 3:00,-655,-1023,0,28,-622
8/3/2012 4:00,-613,-930,0,41,-210
8/3/2012 5:00,-762,-692,0,47,-160
8/3/2012 6:00,-647,-429,0,11,-335
8/3/2012 7:00,-958,-160,0,-8,-761
8/3/2012 8:00,-611,-412,0,-10,-1346
8/3/2012 9:00,-654,-526,0,-4,-1653
8/3/2012 10:00,-937,-639,0,-5,-1657
8/3/2012 11:00,-732,-860,0,4,-1653
8/3/2012 12:00,-787,-950,-1,-12,-1653
8/3/2012 13:00,-819,-956,2,-4,-1659
8/3/2012 14:00,-822,-1027,-2,39,-1762
8/3/2012 15:00,-1118,-943,4,16,-1721
8/3/2012 16:00,-1015,-880,13,-27,-1721
8/3/2012 17:00,-988,-658,-5,-36,-1766
8/3/2012 18:00,-493,-563,0,-31,-1766
8/3/2012 19:00,-833,-609,2,-44,-1764
8/3/2012 20:00,-922,-374,17,-2,-1762
8/3/2012 21:00,-743,-449,41,-2,-1735
8/3/2012 22:00,-550,-813,16,-14,-1696
8/3/2012 23:00,-263,-952,18,-25,-1675
8/4/2012 0:00,-280,-723,1,35,-757
8/4/2012 1:00,-624,-689,0,36,-528
8/4/2012 2:00,-853,-1010,-1,4,-436
8/4/2012 3:00,-1157,-1199,0,-39,-634
8/4/2012 4:00,-1018,-1222,-2,-59,-530
8/4/2012 5:00,-992,-974,2,-48,-236
8/4/2012 6:00,-960,-638,8,12,-406
8/4/2012 7:00,-855,-321,45,11,-333
8/4/2012 8:00,-828,-250,0,57,-746
8/4/2012 9:00,-863,-611,0,5,-1716
8/4/2012 10:00,-993,-615,0,-4,-1737
8/4/2012 11:00,-1053,-707,0,-3,-1735
8/4/2012 12:00,-1169,-820,0,59,-1738
8/4/2012 13:00,-1283,-1061,0,73,-1792
8/4/2012 14:00,-1281,-1198,0,43,-1787
8/4/2012 15:00,-1178,-950,0,50,-1777
8/4/2012 16:00,-1413,-567,0,60,-1775
8/4/2012 17:00,-1147,-435,0,17,-1784
8/4/2012 18:00,-1281,-578,0,47,-1789
8/4/2012 19:00,-925,-722,0,63,-1779
8/4/2012 20:00,-1065,-547,0,92,-1740
8/4/2012 21:00,-1011,-524,0,33,-1498
8/4/2012 22:00,-1165,-532,0,92,-1689
8/4/2012 23:00,-834,-792,0,51,-1516
8/5/2012 0:00,-858,-750,0,86,-915
8/5/2012 1:00,-1034,-950,0,12,-776
8/5/2012 2:00,-1208,-1008,0,-59,-683
8/5/2012 3:00,-1265,-1017,0,-61,-490
8/5/2012 4:00,-1021,-1035,0,-70,-122
8/5/2012 5:00,-1134,-599,0,43,-222
8/5/2012 6:00,-632,-697,0,-2,-265
8/5/2012 7:00,-421,-779,0,46,-824
8/5/2012 8:00,-497,-1027,0,62,-1618
8/5/2012 9:00,-299,-804,0,83,-1230
8/5/2012 10:00,-209,-719,0,63,-1226
8/5/2012 11:00,-221,-343,0,36,-1226
8/5/2012 12:00,-470,-520,0,43,-1485
8/5/2012 13:00,-510,-675,0,27,-1589
8/5/2012 14:00,-650,-803,0,35,-1638
8/5/2012 15:00,-448,-843,0,45,-1473
8/5/2012 16:00,-464,-934,0,50,-1139
8/5/2012 17:00,-264,-722,0,5,-1362
8/5/2012 18:00,-141,-822,2,-8,-1722
8/5/2012 19:00,101,-857,0,42,-1672
8/5/2012 20:00,141,-763,3,93,-1643
8/5/2012 21:00,-237,-823,4,92,-1579
8/5/2012 22:00,-379,-795,27,16,-1610
8/5/2012 23:00,-498,-965,14,81,-1642
8/6/2012 0:00,-370,-887,17,62,-882
8/6/2012 1:00,-843,-944,3,16,-867
8/6/2012 2:00,-903,-876,4,7,-1196
8/6/2012 3:00,-1025,-942,23,-19,-872
8/6/2012 4:00,-695,-619,7,46,-600
8/6/2012 5:00,-900,-610,32,65,-1310
8/6/2012 6:00,-743,-342,43,10,-1591
8/6/2012 7:00,-579,-248,21,-9,-1697
8/6/2012 8:00,-570,-425,-2,40,-1683
8/6/2012 9:00,-622,-401,-2,-10,-1680
8/6/2012 10:00,-527,-490,-5,-16,-1684
8/6/2012 11:00,-550,-720,-3,0,-1766
8/6/2012 12:00,-451,-704,0,50,-1770
8/6/2012 13:00,-304,-750,-3,52,-1687
8/6/2012 14:00,-218,-895,-2,44,-1774
8/6/2012 15:00,-31,-896,-2,42,-1774
8/6/2012 16:00,208,-753,0,48,-1771
8/6/2012 17:00,169,-646,1,32,-1774
8/6/2012 18:00,152,-555,4,30,-1774
8/6/2012 19:00,234,-308,1,34,-1624
8/6/2012 20:00,15,-207,4,37,-1723
8/6/2012 21:00,124,-236,2,67,-1734
8/6/2012 22:00,-126,-652,6,75,-1754
8/6/2012 23:00,-158,-918,-6,83,-1642
8/7/2012 0:00,29,-1099,-2,50,-1049
8/7/2012 1:00,-474,-822,1,74,-715
8/7/2012 2:00,-872,-889,0,43,-968
8/7/2012 3:00,-991,-862,-3,59,-829
8/7/2012 4:00,-753,-375,2,58,-595
8/7/2012 5:00,-847,-371,3,66,-1162
8/7/2012 6:00,-839,-306,18,20,-1236
8/7/2012 7:00,-871,-329,17,37,-1754
8/7/2012 8:00,-886,-411,24,50,-1771
8/7/2012 9:00,-927,-575,24,54,-1690
8/7/2012 10:00,-773,-877,14,50,-1375
8/7/2012 11:00,-669,-1116,18,51,-1444
8/7/2012 12:00,-676,-1070,-4,11,-1768
8/7/2012 13:00,-734,-1166,-7,47,-1683
8/7/2012 14:00,-576,-1055,-1,33,-1681
8/7/2012 15:00,-561,-816,-1,21,-1508
8/7/2012 16:00,-602,-701,1,13,-1581
8/7/2012 17:00,-929,-764,2,17,-1670
8/7/2012 18:00,-990,-646,3,25,-1782
8/7/2012 19:00,-1062,-581,2,19,-1778
8/7/2012 20:00,-1006,-425,6,15,-1770
8/7/2012 21:00,-924,-484,28,14,-1616
8/7/2012 22:00,-905,-549,46,17,-1748
8/7/2012 23:00,-610,-703,0,56,-1741
8/8/2012 0:00,-726,-658,0,92,-1263
8/8/2012 1:00,-826,-692,0,64,-630
8/8/2012 2:00,-937,-941,0,-19,-379
8/8/2012 3:00,-808,-849,0,-22,31
8/8/2012 4:00,-1031,-982,0,-54,-355
8/8/2012 5:00,-941,-974,0,-17,-558
8/8/2012 6:00,-727,-827,0,36,-971
8/8/2012 7:00,-952,-644,0,16,-1577
8/8/2012 8:00,-1049,-577,0,-11,-1573
8/8/2012 9:00,-943,-780,0,-49,-1120
8/8/2012 10:00,-893,-967,0,-12,-1462
8/8/2012 11:00,-893,-867,4,-41,-1272
8/8/2012 12:00,-1124,-909,-2,-44,-1576
8/8/2012 13:00,-892,-717,4,-27,-1230
8/8/2012 14:00,-1027,-825,-2,-76,-1658
8/8/2012 15:00,-847,-658,-2,-5,-1684
8/8/2012 16:00,-743,-370,-5,7,-1652
8/8/2012 17:00,-441,-333,2,-12,-1656
8/8/2012 18:00,-450,-451,3,25,-1648
8/8/2012 19:00,-583,-498,2,-42,-1649
8/8/2012 20:00,-1014,-234,5,-77,-1678
8/8/2012 21:00,-1227,-427,0,-36,-1694
8/8/2012 22:00,-905,-498,16,10,-1697
8/8/2012 23:00,-834,-600,-1,49,-1606
8/9/2012 0:00,-945,-483,3,-32,-1122
8/9/2012 1:00,-1221,-573,-5,-42,-1073
8/9/2012 2:00,-1345,-727,-6,-35,-737
8/9/2012 3:00,-1311,-732,-2,-23,-516
8/9/2012 4:00,-1144,-532,2,-15,-181
8/9/2012 5:00,-1042,-533,1,-72,-363
8/9/2012 6:00,-902,-648,-1,-92,-1062
8/9/2012 7:00,-917,-537,-1,-88,-1559
8/9/2012 8:00,-876,-898,-1,-69,-1466
8/9/2012 9:00,-858,-899,-1,-9,-1384
8/9/2012 10:00,-638,-1014,-1,-41,-1499
8/9/2012 11:00,-610,-969,1,-84,-1045
8/9/2012 12:00,-708,-799,1,-91,-1620
8/9/2012 13:00,-826,-856,-5,-60,-1700
8/9/2012 14:00,-844,-893,-2,-46,-1747
8/9/2012 15:00,-871,-842,0,-41,-1896
8/9/2012 16:00,-943,-815,-1,-85,-1913
8/9/2012 17:00,-820,-604,1,-108,-1888
